InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
574721,23369,SET 36 COLOUR PENCILS LOVE LONDON,2,2011-11-06 14:43:00,1.25,17920.0,United Kingdom,2.5
570239,21328,BALLOONS  WRITING SET ,2,2011-10-09 15:04:00,1.65,16518.0,United Kingdom,3.3
544657,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,2011-02-22 13:08:00,3.75,14895.0,United Kingdom,15.0
570414,23415,HOME SWEET HOME HOOK,1,2011-10-10 13:17:00,1.65,17214.0,United Kingdom,1.65
576665,23330,DECORATIVE WICKER HEART MEDIUM,1,2011-11-16 11:46:00,1.25,17841.0,United Kingdom,1.25
554992,22610,PENS ASSORTED FUNNY FACE,36,2011-05-29 14:08:00,0.85,16686.0,United Kingdom,30.6
542239,21174,POTTERING IN THE SHED METAL SIGN,1,2011-01-26 14:35:00,1.95,17786.0,United Kingdom,1.95
536404,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-01 11:29:00,1.25,16218.0,United Kingdom,15.0
572719,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-10-25 15:03:00,1.65,13871.0,United Kingdom,19.8
544074,22930,BAKING MOULD HEART MILK CHOCOLATE,4,2011-02-15 14:49:00,2.55,14156.0,EIRE,10.2
542112,85150,LADIES & GENTLEMEN METAL SIGN,1,2011-01-25 13:55:00,2.55,13168.0,United Kingdom,2.55
568793,22682,FRENCH BLUE METAL DOOR SIGN 7,10,2011-09-29 09:55:00,1.25,16011.0,United Kingdom,12.5
542667,20728,LUNCH BAG CARS BLUE,10,2011-01-31 12:16:00,1.65,17068.0,United Kingdom,16.5
561870,20754,RETROSPOT RED WASHING UP GLOVES,6,2011-07-31 11:45:00,2.1,14911.0,EIRE,12.6
576300,47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,1,2011-11-14 14:39:00,2.95,15058.0,United Kingdom,2.95
551414,22681,FRENCH BLUE METAL DOOR SIGN 6,10,2011-04-28 13:35:00,1.25,15622.0,United Kingdom,12.5
544656,22980,PANTRY SCRUBBING BRUSH,12,2011-02-22 13:02:00,1.65,17442.0,United Kingdom,19.8
572499,23492,VINTAGE JINGLE BELLS WREATH,2,2011-10-24 14:10:00,8.25,15786.0,United Kingdom,16.5
557150,23047,PAPER LANTERN 5 POINT SEQUIN STAR,1,2011-06-17 11:02:00,5.75,15555.0,United Kingdom,5.75
566270,22414,DOORMAT NEIGHBOURHOOD WITCH ,4,2011-09-11 13:40:00,8.25,16523.0,United Kingdom,33.0
569866,20866,BLUE ROSE FABRIC MIRROR,4,2011-10-06 14:50:00,1.25,12757.0,Portugal,5.0
574575,22530,MAGIC DRAWING SLATE DOLLY GIRL ,48,2011-11-04 17:03:00,0.42,14971.0,United Kingdom,20.16
580516,21819,GLITTER CHRISTMAS STAR ,6,2011-12-04 14:15:00,0.39,17954.0,United Kingdom,2.34
545680,21718,RED METAL BEACH SPADE ,20,2011-03-06 11:27:00,1.25,15400.0,United Kingdom,25.0
546096,15044B,BLUE PAPER PARASOL ,6,2011-03-09 11:59:00,2.95,15502.0,United Kingdom,17.700000000000003
580399,22442,GROW YOUR OWN FLOWERS SET OF 3,3,2011-12-04 11:45:00,1.95,13471.0,United Kingdom,5.85
576074,23477,WOODLAND LARGE BLUE FELT HEART,12,2011-11-13 16:14:00,1.25,13178.0,United Kingdom,15.0
569208,22090,PAPER BUNTING RETROSPOT,2,2011-10-02 11:10:00,2.95,16693.0,United Kingdom,5.9
540473,22444,GROW YOUR OWN PLANT IN A CAN ,24,2011-01-07 14:31:00,1.25,17284.0,United Kingdom,30.0
569037,22364,GLASS JAR DIGESTIVE BISCUITS,48,2011-09-30 10:45:00,2.55,13263.0,United Kingdom,122.4
569670,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2011-10-05 13:47:00,1.65,14730.0,United Kingdom,3.3
545853,22855,FINE WICKER HEART ,12,2011-03-07 13:50:00,1.25,16517.0,United Kingdom,15.0
568901,22113,GREY HEART HOT WATER BOTTLE,1,2011-09-29 13:22:00,4.25,15050.0,United Kingdom,4.25
546554,22256,FELT FARM ANIMAL CHICKEN,12,2011-03-15 09:13:00,1.25,16037.0,United Kingdom,15.0
551013,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-04-26 10:54:00,3.95,15108.0,European Community,15.8
571258,21117,BLOND DOLL DOORSTOP,3,2011-10-14 17:23:00,1.25,17837.0,United Kingdom,3.75
553899,23174,REGENCY SUGAR BOWL GREEN,6,2011-05-19 17:25:00,4.15,14292.0,United Kingdom,24.9
577728,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-11-21 12:52:00,0.42,17811.0,United Kingdom,10.08
562220,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-08-03 14:19:00,6.25,15150.0,United Kingdom,12.5
562465,23174,REGENCY SUGAR BOWL GREEN,20,2011-08-05 11:46:00,4.15,13908.0,United Kingdom,83.0
569239,23175,REGENCY MILK JUG PINK ,4,2011-10-03 08:30:00,3.25,14644.0,United Kingdom,13.0
541681,22287,"DECORATION , WOBBLY CHICKEN, METAL ",12,2011-01-20 14:24:00,1.65,13008.0,United Kingdom,19.8
563369,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-08-16 09:25:00,0.29,13394.0,United Kingdom,6.959999999999999
571848,21618,4 WILDFLOWER BOTANICAL CANDLES,12,2011-10-19 12:50:00,1.25,13576.0,United Kingdom,15.0
562853,21500,PINK POLKADOT WRAP ,25,2011-08-10 10:15:00,0.42,13919.0,Denmark,10.5
572719,21314,SMALL GLASS HEART TRINKET POT,8,2011-10-25 15:03:00,2.1,13871.0,United Kingdom,16.8
569910,23323,WHITE WICKER STAR ,18,2011-10-06 16:47:00,2.1,17139.0,United Kingdom,37.8
539478,84949,SILVER HANGING T-LIGHT HOLDER,12,2010-12-19 15:07:00,1.65,17343.0,United Kingdom,19.8
559544,22989,SET 2 PANTRY DESIGN TEA TOWELS,1,2011-07-10 13:52:00,3.25,17126.0,United Kingdom,3.25
561465,22872,NUMBER TILE COTTAGE GARDEN 4,1,2011-07-27 12:45:00,1.95,16447.0,United Kingdom,1.95
579711,23100,SILVER BELLS TABLE DECORATION,1,2011-11-30 14:17:00,1.25,15060.0,United Kingdom,1.25
572566,21811,HANGING HEART WITH BELL,48,2011-10-25 10:17:00,0.39,13050.0,United Kingdom,18.72
541946,22917,HERB MARKER ROSEMARY,12,2011-01-24 11:50:00,0.65,17591.0,United Kingdom,7.800000000000001
548616,21982,PACK OF 12 SUKI TISSUES ,24,2011-04-01 11:48:00,0.29,18263.0,United Kingdom,6.959999999999999
578949,22975,SPACEBOY CHILDRENS EGG CUP,2,2011-11-27 14:30:00,1.25,14954.0,United Kingdom,2.5
574165,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,6,2011-11-03 11:36:00,2.95,14815.0,United Kingdom,17.700000000000003
545085,22087,PAPER BUNTING WHITE LACE,3,2011-02-28 11:19:00,2.95,15039.0,United Kingdom,8.850000000000001
576074,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-11-13 16:14:00,1.65,13178.0,United Kingdom,19.8
548991,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-04-05 13:48:00,7.95,16915.0,United Kingdom,7.95
579087,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,24,2011-11-28 10:35:00,0.29,13914.0,United Kingdom,6.959999999999999
576851,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,2,2011-11-16 15:41:00,3.29,15967.0,United Kingdom,6.58
571909,20674,GREEN POLKADOT BOWL,1,2011-10-19 15:08:00,1.25,15006.0,United Kingdom,1.25
575939,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-11-13 11:37:00,2.08,13004.0,United Kingdom,20.8
576353,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,13,2011-11-14 16:17:00,0.85,15050.0,United Kingdom,11.05
571847,23356,LOVE HOT WATER BOTTLE,3,2011-10-19 12:39:00,5.95,15220.0,United Kingdom,17.85
545670,21621,VINTAGE UNION JACK BUNTING,4,2011-03-06 10:07:00,8.5,15465.0,United Kingdom,34.0
536802,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2010-12-02 16:29:00,1.65,17412.0,United Kingdom,19.8
536528,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2010-12-01 13:17:00,2.95,15525.0,United Kingdom,2.95
537298,22592,CARDHOLDER HOLLY WREATH METAL,4,2010-12-06 11:37:00,3.75,13497.0,United Kingdom,15.0
561204,21733,RED HANGING HEART T-LIGHT HOLDER,7,2011-07-25 15:22:00,2.95,12836.0,United Kingdom,20.65
560363,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,2011-07-18 12:05:00,12.75,12589.0,France,12.75
574024,22197,POPCORN HOLDER,36,2011-11-02 12:23:00,0.85,17410.0,United Kingdom,30.6
572833,21793,CLASSIC FRENCH STYLE BASKET BROWN,1,2011-10-26 11:41:00,3.95,12748.0,United Kingdom,3.95
576099,48187,DOORMAT NEW ENGLAND,2,2011-11-14 10:28:00,8.25,13021.0,United Kingdom,16.5
563518,47567B,TEA TIME KITCHEN APRON,6,2011-08-17 10:56:00,5.95,12421.0,Spain,35.7
544846,21830,ASSORTED CREEPY CRAWLIES,24,2011-02-24 11:11:00,0.42,16719.0,United Kingdom,10.08
563428,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-08-16 11:44:00,1.45,13159.0,United Kingdom,17.4
567145,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2011-09-16 15:09:00,1.25,12921.0,United Kingdom,30.0
550493,23199,JUMBO BAG APPLES,2,2011-04-18 14:50:00,2.08,15311.0,United Kingdom,4.16
546541,21471,STRAWBERRY RAFFIA FOOD COVER,6,2011-03-14 15:11:00,3.75,14911.0,EIRE,22.5
575767,84199,GLOW IN DARK DOLPHINS,1,2011-11-11 11:11:00,0.21,17348.0,United Kingdom,0.21
541282,22199,FRYING PAN RED RETROSPOT,2,2011-01-17 12:31:00,4.25,17690.0,United Kingdom,8.5
555591,22678,FRENCH BLUE METAL DOOR SIGN 3,10,2011-06-06 09:59:00,1.25,15073.0,United Kingdom,12.5
543096,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2011-02-03 11:39:00,1.45,14044.0,United Kingdom,1.45
549130,22840,ROUND CAKE TIN VINTAGE RED,1,2011-04-06 15:02:00,7.95,14701.0,United Kingdom,7.95
540538,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2011-01-09 14:36:00,2.1,17841.0,United Kingdom,2.1
561098,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-07-25 10:56:00,2.08,14194.0,United Kingdom,20.8
568708,22620,4 TRADITIONAL SPINNING TOPS,12,2011-09-28 15:41:00,1.45,12393.0,Australia,17.4
563022,84659A,WHITE TRAVEL ALARM CLOCK,1,2011-08-11 13:34:00,2.55,17248.0,United Kingdom,2.55
566442,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-09-12 15:29:00,1.25,14732.0,United Kingdom,30.0
541213,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1,2011-01-14 13:28:00,3.75,15033.0,United Kingdom,3.75
570114,22503,CABIN BAG VINTAGE PAISLEY,12,2011-10-07 12:31:00,24.95,13587.0,United Kingdom,299.4
536412,21880,RED RETROSPOT TAPE,10,2010-12-01 11:49:00,0.65,17920.0,United Kingdom,6.5
559669,15036,ASSORTED COLOURS SILK FAN,24,2011-07-11 13:47:00,0.83,16332.0,United Kingdom,19.92
546979,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-18 12:18:00,0.55,16256.0,United Kingdom,13.2
580670,22959,WRAP CHRISTMAS VILLAGE,25,2011-12-05 14:26:00,0.42,18044.0,United Kingdom,10.5
572095,90082A,DIAMANTE BOW BROOCH GREEN COLOUR,1,2011-10-20 15:15:00,6.35,15511.0,United Kingdom,6.35
554963,23135,SMALL ZINC HEART WALL ORGANISER,4,2011-05-27 15:32:00,5.75,14625.0,United Kingdom,23.0
555418,23002,TRAVEL CARD WALLET SKULLS,24,2011-06-03 10:19:00,0.42,15498.0,United Kingdom,10.08
565800,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,24,2011-09-07 10:23:00,2.95,14911.0,EIRE,70.80000000000001
564972,23438, RED SPOT GIFT BAG LARGE,12,2011-08-31 15:30:00,1.25,12621.0,Germany,15.0
578520,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,2011-11-24 13:57:00,2.1,14591.0,United Kingdom,4.2
569590,22817,CARD SUKI BIRTHDAY,12,2011-10-05 11:25:00,0.42,13949.0,United Kingdom,5.04
577230,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,12,2011-11-18 12:08:00,0.85,18034.0,United Kingdom,10.2
569246,21948,SET OF 6 CAKE CHOPSTICKS,1,2011-10-03 09:57:00,2.46,14096.0,United Kingdom,2.46
575217,90162B,ANT SILVER LIME GREEN BOUDICCA RING,6,2011-11-09 11:10:00,2.95,14794.0,United Kingdom,17.700000000000003
541266,22629,SPACEBOY LUNCH BOX ,2,2011-01-16 16:25:00,1.95,15673.0,United Kingdom,3.9
540407,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-01-07 09:55:00,2.55,16839.0,United Kingdom,15.3
541564,22914,BLUE COAT RACK PARIS FASHION,1,2011-01-19 11:38:00,4.95,16904.0,United Kingdom,4.95
565381,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2011-09-02 15:23:00,3.75,16173.0,United Kingdom,15.0
540522,70007,HI TEC ALPINE HAND WARMER,30,2011-01-09 12:50:00,0.42,13102.0,United Kingdom,12.6
559894,20726,LUNCH BAG WOODLAND,3,2011-07-13 12:06:00,1.65,14159.0,United Kingdom,4.949999999999999
575871,21770,OPEN CLOSED METAL SIGN,2,2011-11-11 12:52:00,4.95,14911.0,EIRE,9.9
577010,21219,SET/4 BADGES BALLOON GIRL,4,2011-11-17 12:11:00,1.25,15506.0,United Kingdom,5.0
557960,22766,PHOTO FRAME CORNICE,1,2011-06-23 19:46:00,2.95,15453.0,United Kingdom,2.95
577106,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-11-17 17:18:00,4.95,14456.0,United Kingdom,14.85
579141,22466,FAIRY TALE COTTAGE NIGHT LIGHT,6,2011-11-28 13:06:00,1.95,17019.0,United Kingdom,11.7
563534,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-08-17 11:37:00,2.95,14323.0,United Kingdom,17.700000000000003
550956,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2,2011-04-21 16:37:00,3.25,17179.0,United Kingdom,6.5
577680,23354,6 GIFT TAGS 50'S CHRISTMAS ,1,2011-11-21 10:51:00,0.83,17227.0,United Kingdom,0.83
565386,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,2011-09-02 15:48:00,0.39,17997.0,United Kingdom,0.39
545334,84199,GLOW IN DARK DOLPHINS,5,2011-03-01 16:34:00,0.21,15750.0,United Kingdom,1.05
543588,21746,SMALL RED RETROSPOT WINDMILL,36,2011-02-10 11:40:00,1.06,17381.0,United Kingdom,38.16
549910,20750,RED RETROSPOT MINI CASES,1,2011-04-12 17:12:00,7.95,16697.0,United Kingdom,7.95
563189,22467,GUMBALL COAT RACK,6,2011-08-12 15:22:00,2.55,12682.0,France,15.3
577077,23503,PLAYING CARDS KEEP CALM & CARRY ON,5,2011-11-17 15:16:00,1.25,17799.0,United Kingdom,6.25
578687,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-11-25 09:23:00,1.95,14703.0,United Kingdom,19.5
576577,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-11-15 14:04:00,1.95,16557.0,United Kingdom,46.8
566451,23044,PAPER LANTERN 9 POINT HOLLY STAR S,3,2011-09-12 16:14:00,4.15,18069.0,United Kingdom,12.45
552357,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-05-09 12:16:00,1.69,18219.0,United Kingdom,13.52
541855,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-01-23 14:59:00,2.1,13742.0,United Kingdom,2.1
569389,M,Manual,1,2011-10-03 16:51:00,32.22,15502.0,United Kingdom,32.22
554356,23206,LUNCH BAG APPLE DESIGN,20,2011-05-24 09:25:00,1.65,12670.0,France,33.0
564181,22384,LUNCH BAG PINK POLKADOT,10,2011-08-23 14:53:00,1.65,13862.0,United Kingdom,16.5
557278,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-06-19 12:08:00,1.65,13089.0,United Kingdom,16.5
561081,23099,FRENCH CARRIAGE LANTERN,1,2011-07-24 16:15:00,6.65,13230.0,United Kingdom,6.65
577477,22154,ANGEL DECORATION 3 BUTTONS ,48,2011-11-20 11:32:00,0.42,14157.0,United Kingdom,20.16
558358,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-06-28 15:05:00,1.65,17965.0,United Kingdom,1.65
542619,22920,HERB MARKER BASIL,6,2011-01-30 15:54:00,0.65,13869.0,United Kingdom,3.9
578858,22816,CARD MOTORBIKE SANTA,24,2011-11-27 11:22:00,0.42,18145.0,United Kingdom,10.08
536856,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2010-12-03 10:26:00,1.25,13370.0,United Kingdom,15.0
579196,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1,2011-11-28 15:54:00,8.29,14096.0,United Kingdom,8.29
581034,23203,JUMBO BAG VINTAGE DOILY ,10,2011-12-07 10:48:00,2.08,17049.0,United Kingdom,20.8
551967,22189,CREAM HEART CARD HOLDER,4,2011-05-05 13:19:00,3.95,16457.0,United Kingdom,15.8
545681,85188A,GREEN METAL SWINGING BUNNY,6,2011-03-06 11:28:00,0.85,16923.0,United Kingdom,5.1
567794,20711,JUMBO BAG TOYS ,20,2011-09-22 11:41:00,1.79,17581.0,United Kingdom,35.8
553185,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,48,2011-05-15 12:35:00,2.55,17504.0,United Kingdom,122.4
552692,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-05-10 15:19:00,0.42,13990.0,United Kingdom,10.08
576920,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-11-17 10:49:00,1.95,13871.0,United Kingdom,46.8
565612,23291,DOLLY GIRL CHILDRENS CUP,8,2011-09-05 15:17:00,1.25,12616.0,France,10.0
563924,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-08-21 14:32:00,1.69,15984.0,United Kingdom,13.52
572301,23209,LUNCH BAG VINTAGE DOILY ,2,2011-10-23 14:41:00,1.65,16794.0,United Kingdom,3.3
557210,21936,RED RETROSPOT PICNIC BAG,4,2011-06-17 11:49:00,2.95,18118.0,United Kingdom,11.8
549130,22505,MEMO BOARD COTTAGE DESIGN,1,2011-04-06 15:02:00,4.95,14701.0,United Kingdom,4.95
571241,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2011-10-14 14:58:00,0.55,14592.0,United Kingdom,0.55
566647,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-09-14 11:21:00,5.95,18001.0,United Kingdom,5.95
549690,21925,UNION STRIPE CUSHION COVER ,1,2011-04-11 13:41:00,1.25,17841.0,United Kingdom,1.25
544898,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-02-24 12:27:00,1.25,14880.0,United Kingdom,15.0
558867,22316,200 BENDY SKULL STRAWS,1,2011-07-04 12:41:00,1.25,17765.0,United Kingdom,1.25
579447,22197,POPCORN HOLDER,12,2011-11-29 13:46:00,0.85,14390.0,United Kingdom,10.2
568048,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-09-23 12:36:00,2.55,14911.0,EIRE,15.3
555647,22776,SWEETHEART CAKESTAND 3 TIER,2,2011-06-06 13:43:00,9.95,12957.0,United Kingdom,19.9
571864,22139,RETROSPOT TEA SET CERAMIC 11 PC ,48,2011-10-19 13:49:00,4.25,12731.0,France,204.0
564747,85049C,ROMANTIC PINKS RIBBONS ,3,2011-08-28 16:09:00,1.25,14869.0,United Kingdom,3.75
560549,84997D,CHILDRENS CUTLERY POLKADOT PINK,72,2011-07-19 12:43:00,3.75,12664.0,Finland,270.0
541856,22247,BUNNY DECORATION MAGIC GARDEN,6,2011-01-23 15:16:00,0.85,17673.0,United Kingdom,5.1
541249,22710,WRAP I LOVE LONDON ,25,2011-01-16 13:18:00,0.42,13700.0,United Kingdom,10.5
569630,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-05 11:44:00,2.08,13458.0,United Kingdom,20.8
580756,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-12-06 10:19:00,4.15,12723.0,France,16.6
572913,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1,2011-10-26 16:21:00,1.25,15993.0,United Kingdom,1.25
570235,23396,LE JARDIN BOTANIQUE CUSHION COVER,1,2011-10-09 14:30:00,3.75,13193.0,United Kingdom,3.75
549277,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1,2011-04-07 13:11:00,2.1,16469.0,United Kingdom,2.1
580163,37446,MINI CAKE STAND WITH HANGING CAKES,24,2011-12-02 11:12:00,1.45,12828.0,United Kingdom,34.8
537484,22191,IVORY DINER WALL CLOCK,4,2010-12-07 11:30:00,8.5,14733.0,United Kingdom,34.0
575514,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,12,2011-11-10 10:40:00,2.89,12541.0,Spain,34.68
539038,22568,FELTCRAFT CUSHION OWL,4,2010-12-15 14:45:00,3.75,15641.0,United Kingdom,15.0
561597,23110,PARISIENNE KEY CABINET ,4,2011-07-28 11:26:00,5.75,12853.0,United Kingdom,23.0
565442,POST,POSTAGE,3,2011-09-04 14:09:00,18.0,12627.0,Germany,54.0
576614,23495,SET OF 3 PANTRY WOODEN SPOONS,1,2011-11-15 16:38:00,1.25,12933.0,United Kingdom,1.25
557858,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-06-23 11:51:00,0.55,14159.0,United Kingdom,0.55
543543,21644,ASSORTED TUTTI FRUTTI HEART BOX,2,2011-02-09 15:33:00,1.25,17843.0,United Kingdom,2.5
561332,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,2011-07-26 14:25:00,1.65,13492.0,Switzerland,26.4
564307,23289,DOLLY GIRL CHILDRENS BOWL,2,2011-08-24 12:32:00,1.25,17865.0,United Kingdom,2.5
569217,22551,PLASTERS IN TIN SPACEBOY,1,2011-10-02 12:45:00,1.65,15579.0,United Kingdom,1.65
564187,20728,LUNCH BAG CARS BLUE,2,2011-08-23 15:24:00,1.65,15005.0,United Kingdom,3.3
571939,22690,DOORMAT HOME SWEET HOME BLUE ,10,2011-10-20 09:40:00,7.08,16260.0,United Kingdom,70.8
578935,23321,SMALL WHITE HEART OF WICKER,4,2011-11-27 12:52:00,1.65,15351.0,United Kingdom,6.6
546423,21386,IVORY HANGING DECORATION  EGG,1,2011-03-13 12:39:00,0.85,14502.0,United Kingdom,0.85
575846,23229,VINTAGE DONKEY TAIL GAME ,3,2011-11-11 12:07:00,3.75,17364.0,United Kingdom,11.25
538689,22469,HEART OF WICKER SMALL,12,2010-12-14 09:52:00,1.65,13050.0,United Kingdom,19.8
560688,23201,JUMBO BAG ALPHABET,4,2011-07-20 11:54:00,2.08,16393.0,United Kingdom,8.32
579401,23500,KEY RING BASEBALL BOOT ASSORTED ,20,2011-11-29 12:12:00,1.25,14550.0,United Kingdom,25.0
553915,84819,DANISH ROSE ROUND SEWING BOX,3,2011-05-19 19:51:00,4.25,18225.0,United Kingdom,12.75
549125,22267,EASTER DECORATION EGG BUNNY ,3,2011-04-06 14:13:00,1.25,14964.0,United Kingdom,3.75
578278,23084,RABBIT NIGHT LIGHT,10,2011-11-23 13:51:00,2.08,12748.0,United Kingdom,20.8
567294,22840,ROUND CAKE TIN VINTAGE RED,2,2011-09-19 12:06:00,7.95,13774.0,United Kingdom,15.9
574034,22196,SMALL HEART MEASURING SPOONS,1,2011-11-02 12:45:00,0.85,17841.0,United Kingdom,0.85
559921,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-07-13 15:42:00,1.65,13667.0,United Kingdom,1.65
573656,22741,FUNKY DIVA PEN,48,2011-10-31 16:02:00,0.85,12417.0,Belgium,40.8
579458,20685,DOORMAT RED RETROSPOT,1,2011-11-29 14:38:00,8.25,16549.0,United Kingdom,8.25
563100,22945,CHRISTMAS METAL TAGS ASSORTED ,12,2011-08-12 09:57:00,0.85,12381.0,Norway,10.2
578463,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-11-24 12:30:00,4.15,12757.0,Portugal,24.9
538635,84849D,HOT BATHS SOAP HOLDER,1,2010-12-13 13:32:00,1.69,17303.0,United Kingdom,1.69
545023,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-02-25 14:25:00,1.95,12921.0,United Kingdom,19.5
579458,22997,TRAVEL CARD WALLET UNION JACK,1,2011-11-29 14:38:00,0.42,16549.0,United Kingdom,0.42
539050,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2010-12-15 16:21:00,2.95,12577.0,France,2.95
566008,20615,BLUE POLKADOT PASSPORT COVER,2,2011-09-08 12:04:00,0.75,16426.0,United Kingdom,1.5
546684,22193,RED DINER WALL CLOCK,2,2011-03-16 09:47:00,8.5,16152.0,United Kingdom,17.0
543484,21749,LARGE RED RETROSPOT WINDMILL,6,2011-02-09 10:11:00,2.1,12721.0,France,12.6
552039,21086,SET/6 RED SPOTTY PAPER CUPS,24,2011-05-06 08:10:00,0.65,13081.0,United Kingdom,15.6
576378,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-11-15 09:15:00,1.25,15628.0,United Kingdom,15.0
540975,48138,DOORMAT UNION FLAG,1,2011-01-12 14:57:00,7.95,14040.0,United Kingdom,7.95
545226,22872,NUMBER TILE COTTAGE GARDEN 4,8,2011-03-01 09:33:00,1.95,12428.0,Finland,15.6
572035,23118,PARISIENNE JEWELLERY DRAWER ,16,2011-10-20 12:03:00,6.65,14646.0,Netherlands,106.4
542241,22763,KEY CABINET MA CAMPAGNE,1,2011-01-26 14:51:00,9.95,16409.0,United Kingdom,9.95
538811,22385,JUMBO BAG SPACEBOY DESIGN,10,2010-12-14 12:22:00,1.95,13178.0,United Kingdom,19.5
574686,23499,SET 12 VINTAGE DOILY CHALK ,4,2011-11-06 13:00:00,0.42,17608.0,United Kingdom,1.68
542526,22296,HEART IVORY TRELLIS LARGE,12,2011-01-28 12:43:00,1.65,14659.0,United Kingdom,19.8
551281,21181,PLEASE ONE PERSON METAL SIGN,6,2011-04-27 13:31:00,2.1,13571.0,United Kingdom,12.6
577057,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,1,2011-11-17 14:26:00,3.25,12748.0,United Kingdom,3.25
558109,21936,RED RETROSPOT PICNIC BAG,15,2011-06-26 15:36:00,2.95,12474.0,Germany,44.25
573876,22568,FELTCRAFT CUSHION OWL,2,2011-11-01 12:48:00,3.75,16360.0,United Kingdom,7.5
539050,22638,SET OF 4 NAPKIN CHARMS CROWNS ,1,2010-12-15 16:21:00,2.55,12577.0,France,2.55
550775,23207,LUNCH BAG ALPHABET DESIGN,10,2011-04-20 13:18:00,1.65,15805.0,United Kingdom,16.5
547378,21871,SAVE THE PLANET MUG,12,2011-03-22 14:56:00,1.25,14051.0,United Kingdom,15.0
571275,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,2011-10-16 12:28:00,2.95,15994.0,United Kingdom,11.8
560504,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-07-19 11:47:00,2.55,13081.0,United Kingdom,15.3
